"","country","v185","v186","v187"
"1067","Austria",6,7,4
"1068","Austria",5,5,5
"1069","Austria",7,2,1
"1070","Austria",8,4,4
"1071","Austria",10,9,9
"1072","Austria",5,1,2
"1073","Austria",5,3,2
"1074","Austria",6,10,10
"1075","Austria",10,2,2
"1076","Austria",5,1,2
"1077","Austria",1,1,1
"1078","Austria",8,4,3
"1079","Austria",3,1,1
"1080","Austria",8,5,5
"1081","Austria",6,4,2
"1082","Austria",4,2,1
"1083","Austria",4,4,9
"1084","Austria",1,1,1
"1085","Austria",4,4,3
"1086","Austria",-1,2,3
"1087","Austria",4,1,1
"1088","Austria",6,1,1
"1089","Austria",8,1,1
"1090","Austria",7,4,5
"1091","Austria",8,4,4
"1092","Austria",7,7,7
"1093","Austria",-1,3,-1
"1094","Austria",1,1,1
"1095","Austria",5,4,5
"1096","Austria",3,2,1
"1097","Austria",8,3,2
"1098","Austria",8,1,1
"1099","Austria",5,1,1
"1100","Austria",5,1,1
"1101","Austria",7,4,2
"1102","Austria",7,1,1
"1103","Austria",7,5,3
"1104","Austria",10,3,2
"1105","Austria",3,1,1
"1106","Austria",5,4,1
"1107","Austria",10,6,3
"1108","Austria",3,2,2
"1109","Austria",3,5,2
"1110","Austria",1,1,1
"1111","Austria",6,2,1
"1112","Austria",8,5,5
"1113","Austria",10,5,5
"1114","Austria",8,5,6
"1115","Austria",9,10,10
"1116","Austria",8,7,7
"1117","Austria",8,5,5
"1118","Austria",10,6,4
"1119","Austria",1,1,1
"1120","Austria",4,1,1
"1121","Austria",5,1,1
"1122","Austria",4,1,3
"1123","Austria",9,10,4
"1124","Austria",5,5,5
"1125","Austria",5,4,4
"1126","Austria",2,1,1
"1127","Austria",10,10,3
"1128","Austria",5,5,5
"1129","Austria",9,9,9
"1130","Austria",5,2,1
"1131","Austria",10,1,10
"1132","Austria",4,3,2
"1133","Austria",3,1,1
"1134","Austria",7,1,3
"1135","Austria",1,2,1
"1136","Austria",7,6,3
"1137","Austria",3,1,2
"1138","Austria",4,2,1
"1139","Austria",10,1,1
"1140","Austria",4,1,1
"1141","Austria",4,1,1
"1142","Austria",1,1,1
"1143","Austria",10,3,1
"1144","Austria",9,10,10
"1145","Austria",4,1,1
"1146","Austria",6,1,1
"1147","Austria",4,2,2
"1148","Austria",7,6,6
"1149","Austria",2,2,4
"1150","Austria",4,1,1
"1151","Austria",7,3,1
"1152","Austria",6,1,2
"1153","Austria",8,1,1
"1154","Austria",1,1,1
"1155","Austria",1,3,2
"1156","Austria",4,7,4
"1157","Austria",8,3,4
"1158","Austria",7,7,2
"1159","Austria",5,5,5
"1160","Austria",9,9,7
"1161","Austria",10,8,9
"1162","Austria",3,1,1
"1163","Austria",5,8,1
"1164","Austria",1,1,1
"1165","Austria",5,1,1
"1166","Austria",10,6,4
"1167","Austria",6,3,3
"1168","Austria",1,1,1
"1169","Austria",5,1,5
"1170","Austria",7,8,4
"1171","Austria",6,5,4
"1172","Austria",3,2,2
"1173","Austria",8,6,5
"1174","Austria",4,1,1
"1175","Austria",8,1,1
"1176","Austria",7,4,5
"1177","Austria",1,1,1
"1178","Austria",9,4,2
"1179","Austria",1,1,1
"1180","Austria",8,5,2
"1181","Austria",7,5,4
"1182","Austria",5,2,1
"1183","Austria",7,2,1
"1184","Austria",4,1,1
"1185","Austria",9,3,3
"1186","Austria",10,1,1
"1187","Austria",5,4,4
"1188","Austria",5,4,7
"1189","Austria",9,8,5
"1190","Austria",8,2,4
"1191","Austria",10,10,9
"1192","Austria",8,8,4
"1193","Austria",5,1,1
"1194","Austria",2,1,1
"1195","Austria",6,4,4
"1196","Austria",4,4,4
"1197","Austria",3,3,3
"1198","Austria",5,1,1
"1199","Austria",5,5,1
"1200","Austria",10,10,10
"1201","Austria",9,9,2
"1202","Austria",6,1,1
"1203","Austria",5,1,1
"1204","Austria",4,1,1
"1205","Austria",5,1,2
"1206","Austria",10,8,8
"1207","Austria",5,3,2
"1208","Austria",4,3,1
"1209","Austria",7,5,5
"1210","Austria",4,1,1
"1211","Austria",5,2,5
"1212","Austria",2,2,1
"1213","Austria",4,4,2
"1214","Austria",6,5,3
"1215","Austria",3,1,1
"1216","Austria",5,4,7
"1217","Austria",3,2,2
"1218","Austria",5,4,4
"1219","Austria",5,2,4
"1220","Austria",3,1,2
"1221","Austria",10,8,7
"1222","Austria",3,2,3
"1223","Austria",1,2,1
"1224","Austria",10,6,3
"1225","Austria",5,4,2
"1226","Austria",1,1,1
"1227","Austria",8,4,7
"1228","Austria",2,1,1
"1229","Austria",10,3,3
"1230","Austria",3,3,1
"1231","Austria",7,5,3
"1232","Austria",1,5,1
"1233","Austria",2,4,4
"1234","Austria",10,3,2
"1235","Austria",5,1,1
"1236","Austria",5,1,1
"1237","Austria",1,1,1
"1238","Austria",6,6,4
"1239","Austria",8,2,2
"1240","Austria",8,3,5
"1241","Austria",10,10,10
"1242","Austria",3,3,1
"1243","Austria",10,8,6
"1244","Austria",7,2,2
"1245","Austria",6,1,1
"1246","Austria",10,10,10
"1247","Austria",5,3,3
"1248","Austria",8,8,7
"1249","Austria",10,5,5
"1250","Austria",10,10,7
"1251","Austria",6,4,4
"1252","Austria",7,6,4
"1253","Austria",10,10,9
"1254","Austria",2,3,2
"1255","Austria",5,4,2
"1256","Austria",5,1,3
"1257","Austria",5,4,4
"1258","Austria",4,4,4
"1259","Austria",10,8,10
"1260","Austria",5,2,2
"1261","Austria",10,1,1
"1262","Austria",7,1,1
"1263","Austria",1,1,1
"1264","Austria",10,2,1
"1265","Austria",9,5,10
"1266","Austria",5,1,2
"1267","Austria",8,3,4
"1268","Austria",10,7,5
"1269","Austria",8,3,7
"1270","Austria",7,4,3
"1271","Austria",4,1,1
"1272","Austria",1,1,1
"1273","Austria",1,1,1
"1274","Austria",10,5,4
"1275","Austria",5,5,5
"1276","Austria",5,4,3
"1277","Austria",9,3,4
"1278","Austria",1,1,1
"1279","Austria",8,5,4
"1280","Austria",4,1,1
"1281","Austria",3,1,1
"1282","Austria",4,5,3
"1283","Austria",4,2,1
"1284","Austria",1,1,1
"1285","Austria",1,1,1
"1286","Austria",2,1,2
"1287","Austria",2,2,1
"1288","Austria",8,5,7
"1289","Austria",3,1,2
"1290","Austria",1,1,1
"1291","Austria",8,4,4
"1292","Austria",1,1,1
"1293","Austria",4,1,3
"1294","Austria",3,2,2
"1295","Austria",10,1,1
"1296","Austria",-2,1,1
"1297","Austria",7,4,2
"1298","Austria",2,1,1
"1299","Austria",1,1,1
"1300","Austria",4,3,7
"1301","Austria",5,5,5
"1302","Austria",5,4,2
"1303","Austria",7,4,4
"1304","Austria",9,8,7
"1305","Austria",9,1,1
"1306","Austria",2,2,1
"1307","Austria",2,3,1
"1308","Austria",1,1,3
"1309","Austria",5,2,5
"1310","Austria",10,5,10
"1311","Austria",10,1,1
"1312","Austria",1,1,1
"1313","Austria",3,2,2
"1314","Austria",5,5,5
"1315","Austria",7,7,2
"1316","Austria",7,1,1
"1317","Austria",10,10,10
"1318","Austria",3,2,1
"1319","Austria",8,4,2
"1320","Austria",10,2,4
"1321","Austria",6,3,5
"1322","Austria",4,3,1
"1323","Austria",3,3,3
"1324","Austria",10,10,10
"1325","Austria",5,2,1
"1326","Austria",1,1,1
"1327","Austria",8,4,4
"1328","Austria",8,4,4
"1329","Austria",1,1,1
"1330","Austria",8,10,10
"1331","Austria",7,8,6
"1332","Austria",4,1,1
"1333","Austria",5,2,1
"1334","Austria",4,3,6
"1335","Austria",4,3,4
"1336","Austria",8,10,10
"1337","Austria",5,4,3
"1338","Austria",5,4,5
"1339","Austria",4,3,4
"1340","Austria",10,3,3
"1341","Austria",7,3,4
"1342","Austria",7,6,6
"1343","Austria",8,4,5
"1344","Austria",3,4,4
"1345","Austria",3,1,3
"1346","Austria",5,3,3
"1347","Austria",5,5,5
"1348","Austria",3,4,3
"1349","Austria",9,8,4
"1350","Austria",5,1,1
"1351","Austria",8,5,5
"1352","Austria",1,1,1
"1353","Austria",5,1,1
"1354","Austria",6,6,7
"1355","Austria",10,10,9
"1356","Austria",4,1,1
"1357","Austria",7,5,6
"1358","Austria",9,10,4
"1359","Austria",3,3,3
"1360","Austria",10,5,5
"1361","Austria",3,2,1
"1362","Austria",4,3,3
"1363","Austria",2,1,5
"1364","Austria",5,1,2
"1365","Austria",8,7,4
"1366","Austria",9,1,1
"1367","Austria",5,5,3
"1368","Austria",9,2,5
"1369","Austria",5,1,1
"1370","Austria",4,2,2
"1371","Austria",8,5,6
"1372","Austria",6,3,4
"1373","Austria",9,5,8
"1374","Austria",4,4,1
"1375","Austria",5,1,1
"1376","Austria",10,10,7
"1377","Austria",4,5,5
"1378","Austria",2,1,1
"1379","Austria",8,3,5
"1380","Austria",10,3,1
"1381","Austria",6,5,1
"1382","Austria",1,1,1
"1383","Austria",5,3,1
"1384","Austria",5,2,2
"1385","Austria",10,6,10
"1386","Austria",-1,1,1
"1387","Austria",8,1,1
"1388","Austria",7,4,4
"1389","Austria",7,6,5
"1390","Austria",5,5,4
"1391","Austria",7,10,10
"1392","Austria",6,5,3
"1393","Austria",10,9,5
"1394","Austria",3,2,2
"1395","Austria",8,1,1
"1396","Austria",8,7,5
"1397","Austria",5,3,5
"1398","Austria",5,2,2
"1399","Austria",7,5,5
"1400","Austria",4,2,1
"1401","Austria",7,5,3
"1402","Austria",8,8,5
"1403","Austria",4,4,3
"1404","Austria",6,2,1
"1405","Austria",8,5,5
"1406","Austria",5,5,5
"1407","Austria",7,3,1
"1408","Austria",2,2,1
"1409","Austria",10,2,2
"1410","Austria",5,4,4
"1411","Austria",5,4,5
"1412","Austria",10,5,1
"1413","Austria",4,3,2
"1414","Austria",4,3,3
"1415","Austria",4,3,1
"1416","Austria",5,2,3
"1417","Austria",4,7,1
"1418","Austria",6,5,3
"1419","Austria",3,1,1
"1420","Austria",-1,7,5
"1421","Austria",1,1,1
"1422","Austria",5,3,2
"1423","Austria",3,-1,3
"1424","Austria",10,6,6
"1425","Austria",3,4,3
"1426","Austria",7,2,2
"1427","Austria",8,3,3
"1428","Austria",8,5,5
"1429","Austria",3,3,3
"1430","Austria",2,1,1
"1431","Austria",6,3,2
"1432","Austria",1,1,1
"1433","Austria",3,1,1
"1434","Austria",5,8,6
"1435","Austria",4,3,3
"1436","Austria",7,3,3
"1437","Austria",8,4,1
"1438","Austria",8,5,3
"1439","Austria",10,3,2
"1440","Austria",5,4,2
"1441","Austria",3,2,1
"1442","Austria",4,2,1
"1443","Austria",4,2,3
"1444","Austria",7,2,4
"1445","Austria",8,3,1
"1446","Austria",5,1,4
"1447","Austria",10,9,8
"1448","Austria",1,3,2
"1449","Austria",1,1,1
"1450","Austria",7,3,3
"1451","Austria",7,5,4
"1452","Austria",10,1,1
"1453","Austria",2,2,2
"1454","Austria",8,4,3
"1455","Austria",1,1,1
"1456","Austria",6,4,3
"1457","Austria",3,3,2
"1458","Austria",7,1,1
"1459","Austria",5,1,3
"1460","Austria",4,2,2
"1461","Austria",5,4,3
"1462","Austria",2,1,1
"1463","Austria",3,1,1
"1464","Austria",3,1,1
"1465","Austria",4,2,1
"1466","Austria",5,2,2
"1467","Austria",7,2,2
"1468","Austria",8,3,4
"1469","Austria",5,5,3
"1470","Austria",10,8,4
"1471","Austria",10,10,10
"1472","Austria",5,1,3
"1473","Austria",1,1,1
"1474","Austria",8,7,4
"1475","Austria",6,3,2
"1476","Austria",1,1,1
"1477","Austria",5,3,6
"1478","Austria",10,10,10
"1479","Austria",4,2,1
"1480","Austria",9,5,5
"1481","Austria",10,9,10
"1482","Austria",10,4,4
"1483","Austria",10,2,3
"1484","Austria",9,7,4
"1485","Austria",2,1,2
"1486","Austria",5,4,6
"1487","Austria",10,6,8
"1488","Austria",10,8,10
"1489","Austria",1,1,1
"1490","Austria",3,4,4
"1491","Austria",10,4,5
"1492","Austria",4,4,4
"1493","Austria",3,1,2
"1494","Austria",8,4,2
"1495","Austria",5,3,3
"1496","Austria",10,1,4
"1497","Austria",5,8,7
"1498","Austria",9,7,8
"1499","Austria",1,1,1
"1500","Austria",10,1,1
"1501","Austria",5,7,2
"1502","Austria",10,10,9
"1503","Austria",5,1,1
"1504","Austria",7,10,4
"1505","Austria",10,1,1
"1506","Austria",2,3,6
"1507","Austria",5,1,1
"1508","Austria",10,5,5
"1509","Austria",8,2,2
"1510","Austria",3,1,1
"1511","Austria",5,1,1
"1512","Austria",4,1,1
"1513","Austria",3,2,2
"1514","Austria",8,5,5
"1515","Austria",1,1,1
"1516","Austria",4,1,1
"1517","Austria",5,2,3
"1518","Austria",10,7,9
"1519","Austria",3,1,1
"1520","Austria",5,2,1
"1521","Austria",7,5,2
"1522","Austria",4,1,1
"1523","Austria",5,3,3
"1524","Austria",-1,1,1
"1525","Austria",6,8,2
"1526","Austria",4,3,5
"1527","Austria",4,1,1
"1528","Austria",4,2,1
"1529","Austria",7,5,4
"1530","Austria",8,4,3
"1531","Austria",5,1,1
"1532","Austria",10,4,1
"1533","Austria",5,5,4
"1534","Austria",10,4,4
"1535","Austria",4,2,1
"1536","Austria",1,1,1
"1537","Austria",9,3,4
"1538","Austria",4,3,3
"1539","Austria",6,3,1
"1540","Austria",1,6,3
"1541","Austria",10,10,10
"1542","Austria",6,3,2
"1543","Austria",5,1,1
"1544","Austria",6,3,3
"1545","Austria",10,1,1
"1546","Austria",2,2,3
"1547","Austria",9,1,1
"1548","Austria",8,8,5
"1549","Austria",6,1,6
"1550","Austria",9,3,3
"1551","Austria",10,3,5
"1552","Austria",4,1,1
"1553","Austria",4,2,2
"1554","Austria",7,8,7
"1555","Austria",4,4,4
"1556","Austria",10,10,10
"1557","Austria",5,6,6
"1558","Austria",5,4,1
"1559","Austria",5,2,2
"1560","Austria",7,2,2
"1561","Austria",10,10,5
"1562","Austria",1,1,1
"1563","Austria",5,1,4
"1564","Austria",10,4,4
"1565","Austria",4,8,4
"1566","Austria",6,5,3
"1567","Austria",10,4,4
"1568","Austria",3,2,1
"1569","Austria",8,1,1
"1570","Austria",7,3,3
"1571","Austria",7,2,4
"1572","Austria",3,3,2
"1573","Austria",5,1,1
"1574","Austria",4,2,1
"1575","Austria",1,1,1
"1576","Austria",3,10,1
"1577","Austria",10,10,10
"1578","Austria",4,1,1
"1579","Austria",6,5,3
"1580","Austria",1,1,1
"1581","Austria",10,9,9
"1582","Austria",10,4,3
"1583","Austria",8,2,1
"1584","Austria",2,1,2
"1585","Austria",5,5,8
"1586","Austria",3,2,1
"1587","Austria",8,8,5
"1588","Austria",10,2,1
"1589","Austria",5,4,2
"1590","Austria",8,4,4
"1591","Austria",6,4,4
"1592","Austria",5,3,3
"1593","Austria",3,1,1
"1594","Austria",-1,-1,5
"1595","Austria",10,8,7
"1596","Austria",5,4,3
"1597","Austria",10,5,5
"1598","Austria",5,6,6
"1599","Austria",8,1,5
"1600","Austria",10,3,7
"1601","Austria",1,1,1
"1602","Austria",1,1,1
"1603","Austria",5,4,3
"1604","Austria",2,1,1
"1605","Austria",3,1,1
"1606","Austria",6,5,2
"1607","Austria",10,1,1
"1608","Austria",8,3,4
"1609","Austria",1,1,1
"1610","Austria",3,3,2
"1611","Austria",8,3,1
"1612","Austria",8,2,1
"1613","Austria",5,5,4
"1614","Austria",1,1,1
"1615","Austria",10,5,1
"1616","Austria",5,3,4
"1617","Austria",9,6,5
"1618","Austria",3,2,2
"1619","Austria",3,1,2
"1620","Austria",5,4,5
"1621","Austria",6,3,6
"1622","Austria",5,7,3
"1623","Austria",4,2,4
"1624","Austria",5,1,3
"1625","Austria",2,1,1
"1626","Austria",4,1,1
"1627","Austria",8,2,3
"1628","Austria",5,3,5
"1629","Austria",6,1,1
"1630","Austria",10,10,10
"1631","Austria",10,-1,5
"1632","Austria",3,2,2
"1633","Austria",5,1,1
"1634","Austria",1,1,1
"1635","Austria",1,1,1
"1636","Austria",4,1,1
"1637","Austria",10,3,10
"1638","Austria",6,1,1
"1639","Austria",5,6,5
"1640","Austria",5,6,5
"1641","Austria",5,2,2
"1642","Austria",1,1,1
"1643","Austria",8,2,2
"1644","Austria",10,3,3
"1645","Armenia",6,6,6
"1646","Armenia",5,4,4
"1647","Armenia",10,10,1
"1648","Armenia",5,5,5
"1649","Armenia",5,5,5
"1650","Armenia",5,5,6
"1651","Armenia",4,9,7
"1652","Armenia",7,6,5
"1653","Armenia",8,9,5
"1654","Armenia",9,7,8
"1655","Armenia",3,4,5
"1656","Armenia",2,5,2
"1657","Armenia",2,2,1
"1658","Armenia",5,5,5
"1659","Armenia",10,9,2
"1660","Armenia",9,7,8
"1661","Armenia",10,6,3
"1662","Armenia",10,7,5
"1663","Armenia",3,4,8
"1664","Armenia",10,5,5
"1665","Armenia",5,5,8
"1666","Armenia",2,5,1
"1667","Armenia",10,5,5
"1668","Armenia",1,8,2
"1669","Armenia",7,8,6
"1670","Armenia",5,2,2
"1671","Armenia",10,10,10
"1672","Armenia",1,4,3
"1673","Armenia",9,8,9
"1674","Armenia",5,5,5
"1675","Armenia",8,9,10
"1676","Armenia",3,4,3
"1677","Armenia",3,5,5
"1678","Armenia",5,5,5
"1679","Armenia",7,7,7
"1680","Armenia",5,4,6
"1681","Armenia",1,1,2
"1682","Armenia",5,5,4
"1683","Armenia",7,8,7
"1684","Armenia",7,8,9
"1685","Armenia",7,4,5
"1686","Armenia",10,10,10
"1687","Armenia",9,9,7
"1688","Armenia",5,8,7
"1689","Armenia",4,5,5
"1690","Armenia",10,10,8
"1691","Armenia",10,10,10
"1692","Armenia",4,4,4
"1693","Armenia",3,6,3
"1694","Armenia",5,7,5
"1695","Armenia",6,3,3
"1696","Armenia",8,10,10
"1697","Armenia",4,5,5
"1698","Armenia",6,5,6
"1699","Armenia",4,-1,6
"1700","Armenia",3,7,10
"1701","Armenia",6,5,5
"1702","Armenia",5,8,5
"1703","Armenia",7,5,5
"1704","Armenia",7,8,4
"1705","Armenia",10,1,6
"1706","Armenia",5,3,6
"1707","Armenia",6,6,5
"1708","Armenia",5,5,5
"1709","Armenia",8,1,2
"1710","Armenia",8,8,7
"1711","Armenia",5,6,7
"1712","Armenia",4,6,7
"1713","Armenia",5,7,7
"1714","Armenia",3,7,7
"1715","Armenia",8,8,2
"1716","Armenia",4,6,7
"1717","Armenia",4,7,7
"1718","Armenia",10,10,10
"1719","Armenia",8,9,8
"1720","Armenia",5,6,-1
"1721","Armenia",8,8,8
"1722","Armenia",5,8,9
"1723","Armenia",8,8,10
"1724","Armenia",5,9,8
"1725","Armenia",4,10,2
"1726","Armenia",4,7,3
"1727","Armenia",-1,-1,-1
"1728","Armenia",2,7,5
"1729","Armenia",5,5,7
"1730","Armenia",9,8,7
"1731","Armenia",2,5,6
"1732","Armenia",7,10,7
"1733","Armenia",7,5,5
"1734","Armenia",3,7,5
"1735","Armenia",4,3,5
"1736","Armenia",9,7,10
"1737","Armenia",3,8,7
"1738","Armenia",5,6,5
"1739","Armenia",6,7,8
"1740","Armenia",1,1,1
"1741","Armenia",6,9,8
"1742","Armenia",5,7,-1
"1743","Armenia",9,7,9
"1744","Armenia",7,5,4
"1745","Armenia",3,5,4
"1746","Armenia",6,3,7
"1747","Armenia",5,5,2
"1748","Armenia",2,5,3
"1749","Armenia",8,2,8
"1750","Armenia",-1,1,1
"1751","Armenia",9,8,8
"1752","Armenia",10,6,5
"1753","Armenia",2,5,1
"1754","Armenia",5,3,4
"1755","Armenia",1,4,-1
"1756","Armenia",10,1,10
"1757","Armenia",3,3,5
"1758","Armenia",2,6,4
"1759","Armenia",3,6,6
"1760","Armenia",6,6,6
"1761","Armenia",1,1,2
"1762","Armenia",6,6,6
"1763","Armenia",8,7,7
"1764","Armenia",8,10,6
"1765","Armenia",5,5,5
"1766","Armenia",3,5,5
"1767","Armenia",2,5,3
"1768","Armenia",6,6,6
"1769","Armenia",5,6,7
"1770","Armenia",5,5,5
"1771","Armenia",4,4,6
"1772","Armenia",1,5,3
"1773","Armenia",5,5,5
"1774","Armenia",5,5,5
"1775","Armenia",4,6,6
"1776","Armenia",-1,3,3
"1777","Armenia",-1,1,1
"1778","Armenia",2,5,4
"1779","Armenia",6,1,5
"1780","Armenia",7,6,4
"1781","Armenia",2,5,5
"1782","Armenia",5,1,1
"1783","Armenia",5,5,6
"1784","Armenia",6,7,6
"1785","Armenia",2,2,2
"1786","Armenia",3,4,3
"1787","Armenia",7,8,8
"1788","Armenia",1,1,4
"1789","Armenia",6,9,6
"1790","Armenia",4,6,5
"1791","Armenia",5,-1,5
"1792","Armenia",2,-1,5
"1793","Armenia",5,7,7
"1794","Armenia",6,2,1
"1795","Armenia",2,3,1
"1796","Armenia",5,6,6
"1797","Armenia",5,5,5
"1798","Armenia",1,1,1
"1799","Armenia",4,8,5
"1800","Armenia",1,3,3
"1801","Armenia",4,3,7
"1802","Armenia",6,7,6
"1803","Armenia",3,3,-1
"1804","Armenia",6,6,6
"1805","Armenia",4,3,6
"1806","Armenia",9,8,10
"1807","Armenia",1,5,3
"1808","Armenia",6,5,-1
"1809","Armenia",5,-1,-1
"1810","Armenia",6,7,7
"1811","Armenia",8,-1,7
"1812","Armenia",5,-1,7
"1813","Armenia",3,4,3
"1814","Armenia",7,9,6
"1815","Armenia",3,3,5
"1816","Armenia",2,2,3
"1817","Armenia",4,4,7
"1818","Armenia",7,7,7
"1819","Armenia",5,5,5
"1820","Armenia",8,8,8
"1821","Armenia",5,5,5
"1822","Armenia",7,7,8
"1823","Armenia",2,5,2
"1824","Armenia",1,1,1
"1825","Armenia",5,4,5
"1826","Armenia",8,7,7
"1827","Armenia",3,6,8
"1828","Armenia",2,5,3
"1829","Armenia",3,5,2
"1830","Armenia",3,8,8
"1831","Armenia",8,7,8
"1832","Armenia",2,10,10
"1833","Armenia",2,8,8
"1834","Armenia",6,9,7
"1835","Armenia",4,10,10
"1836","Armenia",5,9,4
"1837","Armenia",7,6,4
"1838","Armenia",7,7,5
"1839","Armenia",4,9,8
"1840","Armenia",3,6,4
"1841","Armenia",4,8,3
"1842","Armenia",7,8,7
"1843","Armenia",5,2,5
"1844","Armenia",8,9,7
"1845","Armenia",9,5,7
"1846","Armenia",9,7,9
"1847","Armenia",10,9,5
"1848","Armenia",4,7,4
"1849","Armenia",2,5,5
"1850","Armenia",4,7,4
"1851","Armenia",4,8,4
"1852","Armenia",8,5,4
"1853","Armenia",7,8,8
"1854","Armenia",3,4,4
"1855","Armenia",3,8,4
"1856","Armenia",9,3,1
"1857","Armenia",5,5,4
"1858","Armenia",4,5,-1
"1859","Armenia",4,7,8
"1860","Armenia",5,3,-1
"1861","Armenia",6,8,8
"1862","Armenia",1,1,3
"1863","Armenia",4,4,5
"1864","Armenia",4,-1,5
"1865","Armenia",5,7,7
"1866","Armenia",10,8,1
"1867","Armenia",8,10,8
"1868","Armenia",5,5,5
"1869","Armenia",7,10,10
"1870","Armenia",5,5,5
"1871","Armenia",7,10,10
"1872","Armenia",5,5,3
"1873","Armenia",8,10,8
"1874","Armenia",7,7,5
"1875","Armenia",8,10,8
"1876","Armenia",7,10,8
"1877","Armenia",3,10,10
"1878","Armenia",6,10,10
"1879","Armenia",8,8,9
"1880","Armenia",5,10,3
"1881","Armenia",9,9,6
"1882","Armenia",5,5,5
"1883","Armenia",5,5,7
"1884","Armenia",8,10,8
"1885","Armenia",3,5,10
"1886","Armenia",8,10,8
"1887","Armenia",5,5,5
"1888","Armenia",5,5,5
"1889","Armenia",3,4,1
"1890","Armenia",6,6,8
"1891","Armenia",1,6,1
"1892","Armenia",4,8,2
"1893","Armenia",6,8,8
"1894","Armenia",7,7,7
"1895","Armenia",5,5,5
"1896","Armenia",4,8,6
"1897","Armenia",6,6,5
"1898","Armenia",2,7,2
"1899","Armenia",9,8,3
"1900","Armenia",7,1,5
"1901","Armenia",3,-1,3
"1902","Armenia",2,8,8
"1903","Armenia",5,5,6
"1904","Armenia",5,8,9
"1905","Armenia",7,9,6
"1906","Armenia",2,9,6
"1907","Armenia",7,7,4
"1908","Armenia",5,4,7
"1909","Armenia",5,8,7
"1910","Armenia",5,7,7
"1911","Armenia",9,8,2
"1912","Armenia",6,3,4
"1913","Armenia",3,5,2
"1914","Armenia",5,-1,-1
"1915","Armenia",7,9,7
"1916","Armenia",6,7,8
"1917","Armenia",5,5,5
"1918","Armenia",4,4,4
"1919","Armenia",5,6,5
"1920","Armenia",5,-1,-1
"1921","Armenia",6,6,6
"1922","Armenia",3,4,4
"1923","Armenia",-1,5,9
"1924","Armenia",1,2,4
"1925","Armenia",5,5,5
"1926","Armenia",7,8,8
"1927","Armenia",5,6,6
"1928","Armenia",6,6,7
"1929","Armenia",7,6,-1
"1930","Armenia",1,1,1
"1931","Armenia",6,6,6
"1932","Armenia",7,6,8
"1933","Armenia",1,2,2
"1934","Armenia",9,8,6
"1935","Armenia",4,6,2
"1936","Armenia",3,10,6
"1937","Armenia",6,8,3
"1938","Armenia",1,2,3
"1939","Armenia",1,5,5
"1940","Armenia",7,8,5
"1941","Armenia",3,6,5
"1942","Armenia",2,5,2
"1943","Armenia",6,4,4
"1944","Armenia",6,3,3
"1945","Armenia",5,5,5
"1946","Armenia",5,5,5
"1947","Armenia",8,10,9
"1948","Armenia",8,10,8
"1949","Armenia",5,10,8
"1950","Armenia",7,10,10
"1951","Armenia",7,10,1
"1952","Armenia",5,5,5
"1953","Armenia",8,9,3
"1954","Armenia",6,6,8
"1955","Armenia",5,4,5
"1956","Armenia",3,6,6
"1957","Armenia",1,5,1
"1958","Armenia",2,1,2
"1959","Armenia",2,5,4
"1960","Armenia",2,1,1
"1961","Armenia",6,5,6
"1962","Armenia",4,7,7
"1963","Armenia",2,8,3
"1964","Armenia",2,2,1
"1965","Armenia",10,9,8
"1966","Armenia",4,2,3
"1967","Armenia",6,7,9
"1968","Armenia",3,7,6
"1969","Armenia",6,4,5
"1970","Armenia",6,7,4
"1971","Armenia",8,9,8
"1972","Armenia",7,5,8
"1973","Armenia",7,5,8
"1974","Armenia",8,7,6
"1975","Armenia",6,8,7
"1976","Armenia",9,8,9
"1977","Armenia",3,9,8
"1978","Armenia",8,9,8
"1979","Armenia",9,9,3
"1980","Armenia",5,5,6
"1981","Armenia",7,7,8
